date,row_id,row_name,total_list_size
01/08/2024,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1146413
01/08/2024,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2785714
01/09/2024,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1859578
01/09/2024,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1520854
01/09/2024,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,832441
01/09/2024,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1288999
01/09/2024,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1140994
01/09/2024,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1634523
01/09/2024,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3218547
01/09/2024,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1139385
01/09/2024,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1074729
01/09/2024,QJK,NHS DEVON INTEGRATED CARE BOARD,1293859
01/09/2024,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,822859
01/09/2024,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1229862
01/09/2024,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2115723
01/09/2024,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2029014
01/09/2024,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1658966
01/09/2024,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2449834
01/09/2024,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1814960
01/09/2024,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1097651
01/09/2024,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1202920
01/09/2024,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,847987
01/09/2024,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1853721
01/09/2024,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",534870
01/09/2024,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3283530
01/09/2024,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1808302
01/09/2024,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1008768
01/09/2024,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,846304
01/09/2024,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,694156
01/09/2024,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1965172
01/09/2024,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2899512
01/09/2024,QSL,NHS SOMERSET INTEGRATED CARE BOARD,607304
01/09/2024,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1273581
01/09/2024,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,605250
01/09/2024,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",2002724
01/09/2024,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1338632
01/09/2024,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1050257
01/09/2024,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1089096
01/09/2024,QVV,NHS DORSET INTEGRATED CARE BOARD,831872
01/09/2024,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1771321
01/09/2024,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2691174
01/09/2024,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1111224
01/09/2024,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1146808
01/09/2024,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2787872
01/10/2024,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1861423
01/10/2024,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1525754
01/10/2024,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,832903
01/10/2024,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1289818
01/10/2024,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1141875
01/10/2024,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1638146
01/10/2024,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3223769
01/10/2024,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1140163
01/10/2024,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1074724
01/10/2024,QJK,NHS DEVON INTEGRATED CARE BOARD,1297244
01/10/2024,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,823060
01/10/2024,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1230840
01/10/2024,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2118142
01/10/2024,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2030872
01/10/2024,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1659798
01/10/2024,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2455154
01/10/2024,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1821381
01/10/2024,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1099111
01/10/2024,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1203863
01/10/2024,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,848502
01/10/2024,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1855697
01/10/2024,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",535747
01/10/2024,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3292099
01/10/2024,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1810189
01/10/2024,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1009389
01/10/2024,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,846594
01/10/2024,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,694818
01/10/2024,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1968712
01/10/2024,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2906694
01/10/2024,QSL,NHS SOMERSET INTEGRATED CARE BOARD,607577
01/10/2024,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1280361
01/10/2024,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,606197
01/10/2024,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",2006334
01/10/2024,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1338919
01/10/2024,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1050681
01/10/2024,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1090750
01/10/2024,QVV,NHS DORSET INTEGRATED CARE BOARD,832830
01/10/2024,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1771832
01/10/2024,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2696610
01/10/2024,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1115937
01/10/2024,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1147419
01/10/2024,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2793267
01/11/2024,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1864626
01/11/2024,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1527051
01/11/2024,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,833148
01/11/2024,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1290956
01/11/2024,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1143870
01/11/2024,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1642498
01/11/2024,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3228860
01/11/2024,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1140585
01/11/2024,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1076582
01/11/2024,QJK,NHS DEVON INTEGRATED CARE BOARD,1298157
01/11/2024,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,823229
01/11/2024,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1233438
01/11/2024,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2121697
01/11/2024,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2032904
01/11/2024,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1661666
01/11/2024,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2464459
01/11/2024,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1830429
01/11/2024,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1099844
01/11/2024,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1204645
01/11/2024,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,849869
01/11/2024,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1856941
01/11/2024,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",536056
01/11/2024,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3296854
01/11/2024,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1812563
01/11/2024,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1011056
01/11/2024,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,847576
01/11/2024,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,695336
01/11/2024,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1971063
01/11/2024,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2906929
01/11/2024,QSL,NHS SOMERSET INTEGRATED CARE BOARD,607936
01/11/2024,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1282982
01/11/2024,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,606457
01/11/2024,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",2010884
01/11/2024,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1339787
01/11/2024,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1054316
01/11/2024,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1093141
01/11/2024,QVV,NHS DORSET INTEGRATED CARE BOARD,833011
01/11/2024,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1774835
01/11/2024,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2700088
01/11/2024,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1117407
01/11/2024,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1148197
01/11/2024,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2796862
01/12/2024,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1866470
01/12/2024,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1527746
01/12/2024,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,833187
01/12/2024,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1292136
01/12/2024,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1145204
01/12/2024,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1644756
01/12/2024,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3230870
01/12/2024,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1141001
01/12/2024,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1077440
01/12/2024,QJK,NHS DEVON INTEGRATED CARE BOARD,1298448
01/12/2024,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,823899
01/12/2024,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1233082
01/12/2024,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2123213
01/12/2024,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2034402
01/12/2024,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1662683
01/12/2024,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2466006
01/12/2024,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1834704
01/12/2024,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1099946
01/12/2024,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1205382
01/12/2024,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,851146
01/12/2024,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1858037
01/12/2024,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",536311
01/12/2024,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3298410
01/12/2024,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1813683
01/12/2024,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1012627
01/12/2024,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,848303
01/12/2024,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,695729
01/12/2024,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1971319
01/12/2024,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2903987
01/12/2024,QSL,NHS SOMERSET INTEGRATED CARE BOARD,608175
01/12/2024,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1283423
01/12/2024,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,606501
01/12/2024,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",2012396
01/12/2024,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1340556
01/12/2024,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1055168
01/12/2024,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1094976
01/12/2024,QVV,NHS DORSET INTEGRATED CARE BOARD,833138
01/12/2024,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1775237
01/12/2024,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2701969
01/12/2024,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1118475
01/12/2024,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1148270
01/12/2024,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2798842
01/01/2025,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1867273
01/01/2025,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1527728
01/01/2025,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,832650
01/01/2025,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1293058
01/01/2025,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1145987
01/01/2025,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1645425
01/01/2025,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3231272
01/01/2025,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1141422
01/01/2025,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1077808
01/01/2025,QJK,NHS DEVON INTEGRATED CARE BOARD,1298178
01/01/2025,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,824569
01/01/2025,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1233526
01/01/2025,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2123937
01/01/2025,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2035099
01/01/2025,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1663067
01/01/2025,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2469805
01/01/2025,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1837219
01/01/2025,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1100260
01/01/2025,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1205843
01/01/2025,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,851872
01/01/2025,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1858255
01/01/2025,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",536350
01/01/2025,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3298833
01/01/2025,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1814048
01/01/2025,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1013188
01/01/2025,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,848830
01/01/2025,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,696009
01/01/2025,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1971079
01/01/2025,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2902259
01/01/2025,QSL,NHS SOMERSET INTEGRATED CARE BOARD,608448
01/01/2025,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1283042
01/01/2025,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,606416
01/01/2025,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",2013325
01/01/2025,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1341002
01/01/2025,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1055879
01/01/2025,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1095435
01/01/2025,QVV,NHS DORSET INTEGRATED CARE BOARD,832808
01/01/2025,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1775307
01/01/2025,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2701827
01/01/2025,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1118524
01/01/2025,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1148390
01/01/2025,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2799136
01/02/2025,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1868255
01/02/2025,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1527755
01/02/2025,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,832687
01/02/2025,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1294264
01/02/2025,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1147144
01/02/2025,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1646975
01/02/2025,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3232597
01/02/2025,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1142222
01/02/2025,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1078416
01/02/2025,QJK,NHS DEVON INTEGRATED CARE BOARD,1298014
01/02/2025,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,824988
01/02/2025,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1234143
01/02/2025,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2125210
01/02/2025,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2036800
01/02/2025,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1664374
01/02/2025,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2473957
01/02/2025,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1839069
01/02/2025,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1100414
01/02/2025,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1206268
01/02/2025,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,852977
01/02/2025,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1858842
01/02/2025,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",536711
01/02/2025,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3300795
01/02/2025,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1814100
01/02/2025,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1012899
01/02/2025,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,849597
01/02/2025,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,696363
01/02/2025,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1971014
01/02/2025,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2902288
01/02/2025,QSL,NHS SOMERSET INTEGRATED CARE BOARD,608596
01/02/2025,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1283322
01/02/2025,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,606424
01/02/2025,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",2014648
01/02/2025,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1341473
01/02/2025,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1056564
01/02/2025,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1096005
01/02/2025,QVV,NHS DORSET INTEGRATED CARE BOARD,832665
01/02/2025,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1776479
01/02/2025,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2702363
01/02/2025,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1119637
01/02/2025,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1148617
01/02/2025,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2800916
01/03/2025,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1868452
01/03/2025,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1527339
01/03/2025,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,832707
01/03/2025,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1294346
01/03/2025,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1146986
01/03/2025,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1647323
01/03/2025,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3232756
01/03/2025,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1142170
01/03/2025,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1078649
01/03/2025,QJK,NHS DEVON INTEGRATED CARE BOARD,1297596
01/03/2025,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,825156
01/03/2025,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1234036
01/03/2025,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2124726
01/03/2025,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2037201
01/03/2025,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1664508
01/03/2025,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2476199
01/03/2025,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1837538
01/03/2025,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1100156
01/03/2025,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1206477
01/03/2025,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,852595
01/03/2025,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1858537
01/03/2025,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",536605
01/03/2025,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3301069
01/03/2025,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1813737
01/03/2025,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1012472
